<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
INDEX.CSI200;D;20141105;0;3383.0180000;3385.6500000;3362.2190000;3368.8600000;8950440300
INDEX.CSI200;D;20141106;0;3369.6450000;3383.7370000;3342.4810000;3383.7370000;7125102000
INDEX.CSI200;D;20141107;0;3389.4380000;3419.5770000;3352.7050000;3352.7050000;6353657500
INDEX.CSI200;D;20141110;0;3380.5360000;3431.0560000;3368.2750000;3431.0560000;316043600
INDEX.CSI200;D;20141111;0;3446.3210000;3453.4360000;3361.5530000;3371.4770000;9170444800
INDEX.CSI200;D;20141112;0;3361.7570000;3433.0510000;3359.6410000;3433.0510000;5179140100
INDEX.CSI200;D;20141113;0;3432.7120000;3440.3770000;3389.3120000;3430.9310000;6628059700
INDEX.CSI200;D;20141114;0;3392.8750000;3406.3570000;3379.0430000;3400.4070000;5095559400
INDEX.CSI200;D;20141117;0;3428.7180000;3448.3720000;3388.3630000;3414.2670000;6694576700
INDEX.CSI200;D;20141118;0;3409.5700000;3424.3270000;3398.6840000;3406.0270000;4399641900
INDEX.CSI200;D;20141119;0;3411.3440000;3439.0840000;3407.1580000;3419.5200000;4443953800
INDEX.CSI200;D;20141120;0;3406.5170000;3424.7740000;3402.5090000;3412.2790000;3636995700
INDEX.CSI200;D;20141121;0;3414.4800000;3467.0550000;3407.8280000;3465.6250000;4529853700
INDEX.CSI200;D;20141124;0;3548.6030000;3554.7080000;3539.4410000;3551.5540000;2211174000
INDEX.CSI200;D;20141125;0;3555.7260000;3601.5840000;3549.9920000;3600.2190000;6704736200
INDEX.CSI200;D;20141126;0;3617.0420000;3641.0210000;3596.9750000;3625.0730000;9230079800
INDEX.CSI200;D;20141127;0;3636.3720000;3647.5090000;3613.3330000;3647.5090000;8999698600
INDEX.CSI200;D;20141128;0;3644.7510000;3661.0170000;3607.0850000;3660.4850000;10947766700
INDEX.CSI200;D;20141201;0;3662.9400000;3683.8000000;3651.0090000;3663.7550000;10154133200
INDEX.CSI200;D;20141202;0;3649.2580000;3751.3440000;3649.2580000;3743.1960000;8014763100
INDEX.CSI200;D;20141203;0;3762.7090000;3842.2550000;3748.7780000;3821.4640000;14025527100
INDEX.CSI200;D;20141204;0;3827.0760000;3943.8990000;3827.0760000;3943.8990000;11229031200
INDEX.CSI200;D;20141205;0;3972.1030000;3996.7110000;3781.5930000;3888.6420000;14516304700
INDEX.CSI200;D;20141208;0;3891.4000000;4050.8480000;3868.3170000;4034.8580000;15486242700
INDEX.CSI200;D;20141209;0;4001.7450000;4179.8660000;3852.6160000;3876.7390000;19791072200
INDEX.CSI200;D;20141210;0;3900.1670000;4033.1160000;3847.6060000;4031.3930000;10614350600
INDEX.CSI200;D;20141211;0;4002.8430000;4087.2100000;3987.9510000;4038.0510000;12020199900
INDEX.CSI200;D;20141212;0;4052.0020000;4089.8670000;4032.3630000;4074.0450000;9576819000
INDEX.CSI200;D;20141215;0;4062.9500000;4121.6040000;4050.0690000;4121.6040000;7599045000
INDEX.CSI200;D;20141216;0;4129.2150000;4171.2450000;4111.4110000;4171.2450000;8873341400
INDEX.CSI200;D;20141217;0;4182.9400000;4183.2110000;4114.5180000;4122.0320000;10141153300
INDEX.CSI200;D;20141218;0;4128.5020000;4180.5340000;4125.1250000;4129.5800000;8856226000
INDEX.CSI200;D;20141219;0;4119.0130000;4149.4680000;4033.2730000;4141.4640000;10492774100
INDEX.CSI200;D;20141222;0;4143.3550000;4151.0340000;4024.9490000;4062.3980000;11828605500
INDEX.CSI200;D;20141223;0;4041.6530000;4076.5710000;3969.0340000;3974.5410000;9671263300
INDEX.CSI200;D;20141224;0;3991.2400000;4002.7440000;3895.8980000;3938.8710000;7765611400
INDEX.CSI200;D;20141225;0;3956.1990000;4030.2430000;3938.4110000;4030.2430000;8645563000
INDEX.CSI200;D;20141226;0;4038.2750000;4133.2790000;4031.6240000;4126.9400000;10528427100
INDEX.CSI200;D;20141229;0;4155.8740000;4160.1410000;4058.2800000;4100.4360000;11426433400
INDEX.CSI200;D;20141230;0;4096.3310000;4105.8850000;4028.9990000;4032.7000000;6763252800
INDEX.CSI200;D;20141231;0;4033.6830000;4112.0380000;4032.4310000;4107.9940000;9063576400
INDEX.CSI200;D;20150105;0;4125.3080000;4239.2780000;4115.7640000;4218.2850000;11637956900
INDEX.CSI200;D;20150106;0;4198.6470000;4269.3040000;4173.9530000;4257.5890000;13203391800
INDEX.CSI200;D;20150107;0;4246.6120000;4283.2000000;4220.9110000;4258.6870000;8697841800
INDEX.CSI200;D;20150108;0;4254.2350000;4264.5150000;4181.2610000;4200.8010000;8975817700
INDEX.CSI200;D;20150109;0;4180.3840000;4276.5540000;4149.7650000;4151.9330000;9205162700
INDEX.CSI200;D;20150112;0;4132.0100000;4150.3700000;4072.3000000;4119.8250000;7457195600
INDEX.CSI200;D;20150113;0;4118.0160000;4176.7740000;4118.0160000;4152.3620000;6138880200
INDEX.CSI200;D;20150114;0;4152.6750000;4165.4520000;4094.7530000;4124.4610000;5536303700
INDEX.CSI200;D;20150115;0;4120.0630000;4193.8740000;4111.9020000;4193.8740000;6272889300
INDEX.CSI200;D;20150116;0;4204.0850000;4264.1610000;4204.0850000;4251.8780000;7447926300
INDEX.CSI200;D;20150119;0;4067.5920000;4175.9330000;3968.8820000;4008.7410000;10238155400
INDEX.CSI200;D;20150120;0;4007.5340000;4117.1630000;4007.5340000;4116.9950000;8859852700
INDEX.CSI200;D;20150121;0;4141.0980000;4259.6810000;4137.9320000;4257.0610000;9930042100
INDEX.CSI200;D;20150122;0;4260.6210000;4316.9730000;4254.5630000;4309.2940000;8077498400
INDEX.CSI200;D;20150123;0;4324.3860000;4341.8010000;4259.2070000;4281.4970000;8822159300
INDEX.CSI200;D;20150126;0;4290.5110000;4367.7900000;4284.7690000;4365.2840000;7714372900
INDEX.CSI200;D;20150127;0;4373.1810000;4389.6550000;4284.7310000;4359.3700000;8912305800
INDEX.CSI200;D;20150128;0;4337.7610000;4368.9480000;4291.1730000;4306.7560000;7564761000
INDEX.CSI200;D;20150129;0;4258.2310000;4295.2190000;4242.3900000;4268.2580000;7086192300
INDEX.CSI200;D;20150130;0;4285.2640000;4301.8110000;4214.0160000;4214.2630000;6930127400
INDEX.CSI200;D;20150202;0;4150.6880000;4204.4110000;4139.3630000;4158.8300000;6283465200
INDEX.CSI200;D;20150203;0;4190.7160000;4239.2100000;4171.3750000;4239.2100000;6036019500
INDEX.CSI200;D;20150204;0;4244.8560000;4268.6320000;4193.2050000;4195.8080000;6410964000
INDEX.CSI200;D;20150205;0;4260.4830000;4264.6050000;4160.8950000;4160.8950000;7833262000
INDEX.CSI200;D;20150206;0;4148.1390000;4160.5800000;4049.1500000;4076.0660000;6320078600
INDEX.CSI200;D;20150209;0;4108.8410000;4130.4340000;4077.5120000;4089.2000000;2556063100
INDEX.CSI200;D;20150210;0;4091.5250000;4173.5730000;4091.5250000;4173.5730000;5219553000
INDEX.CSI200;D;20150211;0;4181.4110000;4243.7890000;4181.4110000;4231.5640000;5799041900
INDEX.CSI200;D;20150212;0;4235.5320000;4262.4900000;4216.9350000;4251.4850000;5919595000
INDEX.CSI200;D;20150213;0;4273.4120000;4333.0290000;4273.4120000;4301.5750000;7079382600
INDEX.CSI200;D;20150216;0;4314.5110000;4392.0010000;4314.5110000;4389.1070000;6366077700
INDEX.CSI200;D;20150217;0;4408.1110000;4428.9260000;4400.2920000;4414.5210000;7235486800
INDEX.CSI200;D;20150225;0;4424.7470000;4426.4680000;4358.8590000;4373.9820000;6582618900
INDEX.CSI200;D;20150226;0;4373.0060000;4469.1270000;4369.2980000;4468.6120000;7457695500
INDEX.CSI200;D;20150227;0;4468.7180000;4517.7870000;4466.3010000;4500.2680000;7741066400
INDEX.CSI200;D;20150302;0;4543.8750000;4575.0640000;4511.4860000;4574.0880000;9696583500
INDEX.CSI200;D;20150303;0;4557.1600000;4571.5170000;4487.1090000;4495.2100000;10125197500
INDEX.CSI200;D;20150304;0;4502.8280000;4562.7840000;4502.8280000;4559.8090000;8410295300
INDEX.CSI200;D;20150305;0;4557.7310000;4565.0450000;4510.6430000;4539.6590000;7192775000
INDEX.CSI200;D;20150306;0;4544.6880000;4551.7280000;4477.3330000;4484.4840000;7669411300
INDEX.CSI200;D;20150309;0;4447.1580000;4527.8270000;4412.4380000;4527.8270000;7141075200
INDEX.CSI200;D;20150310;0;4525.9410000;4586.6290000;4524.7720000;4558.6300000;7572987300
INDEX.CSI200;D;20150311;0;4559.0740000;4590.8510000;4525.3170000;4543.1470000;7264989600
INDEX.CSI200;D;20150312;0;4561.6900000;4576.9480000;4548.8890000;4575.9780000;7909129900
INDEX.CSI200;D;20150313;0;4588.7300000;4621.6180000;4585.3320000;4621.6180000;8291080500
INDEX.CSI200;D;20150316;0;4655.3640000;4754.7450000;4640.6300000;4754.7450000;10841084200
INDEX.CSI200;D;20150317;0;4779.1730000;4825.2140000;4757.4580000;4816.0310000;13363167300
INDEX.CSI200;D;20150318;0;4827.6460000;4918.5060000;4815.1270000;4918.0010000;14427722400
INDEX.CSI200;D;20150319;0;4927.7210000;4936.6310000;4880.9110000;4928.5920000;14440414600
INDEX.CSI200;D;20150320;0;4943.0890000;4998.2020000;4932.7980000;4988.7250000;13763490400
INDEX.CSI200;D;20150323;0;5027.2160000;5114.6890000;5027.2160000;5114.6670000;14450552100
INDEX.CSI200;D;20150324;0;5134.1910000;5185.0410000;5009.8830000;5177.5190000;17500759800
INDEX.CSI200;D;20150325;0;5169.9100000;5214.0220000;5139.6960000;5169.5260000;13645223400
INDEX.CSI200;D;20150326;0;5145.6810000;5186.1740000;5074.5010000;5118.0370000;11990398900
INDEX.CSI200;D;20150327;0;5124.4500000;5183.6500000;5111.1430000;5170.6210000;9590773200
INDEX.CSI200;D;20150330;0;5187.6970000;5283.0730000;5187.6970000;5264.0030000;9855772400
INDEX.CSI200;D;20150331;0;5290.3300000;5315.0680000;5216.6500000;5234.8710000;5020449600
INDEX.CSI200;D;20150401;0;5244.4300000;5371.5470000;5232.4100000;5352.7050000;11598301000
INDEX.CSI200;D;20150402;0;5382.4430000;5402.4480000;5313.4300000;5396.2270000;12578588100
INDEX.CSI200;D;20150403;0;5371.3270000;5481.6060000;5352.9290000;5475.9840000;12876160500
INDEX.CSI200;D;20150407;0;5522.2080000;5567.7180000;5497.0710000;5566.8830000;14345656300
INDEX.CSI200;D;20150408;0;5580.4880000;5580.4880000;5424.2040000;5515.1510000;15099973700
INDEX.CSI200;D;20150409;0;5533.9750000;5535.0880000;5345.8240000;5469.6400000;14450642400
INDEX.CSI200;D;20150410;0;5453.4570000;5609.1780000;5434.1030000;5599.3360000;11978664300
INDEX.CSI200;D;20150413;0;5635.3340000;5697.9100000;5584.9680000;5685.1570000;12775957800
INDEX.CSI200;D;20150414;0;5692.9880000;5739.4080000;5626.0930000;5692.7330000;13566630400
INDEX.CSI200;D;20150415;0;5688.5440000;5688.5440000;5516.7560000;5516.7560000;13044326400
INDEX.CSI200;D;20150416;0;5468.3880000;5653.9640000;5440.3070000;5614.3510000;12955034800
INDEX.CSI200;D;20150417;0;5655.3720000;5720.6900000;5631.4600000;5692.7360000;17117173400
INDEX.CSI200;D;20150420;0;5670.2150000;5758.9630000;5579.1950000;5604.7940000;20328903700
INDEX.CSI200;D;20150421;0;5607.6550000;5783.5960000;5607.4040000;5783.5960000;16261628600
INDEX.CSI200;D;20150422;0;5826.3350000;5948.8700000;5826.3350000;5947.8810000;17091629400
INDEX.CSI200;D;20150423;0;5988.1090000;6040.7590000;5920.2190000;6001.6770000;16758429800
INDEX.CSI200;D;20150424;0;5946.6440000;6034.9600000;5906.3760000;6008.7360000;16428190100
INDEX.CSI200;D;20150427;0;6071.3930000;6129.1490000;6011.9410000;6069.6360000;16157368702
INDEX.CSI200;D;20150428;0;6071.1890000;6073.4660000;5841.9720000;5884.3200000;16691580602
INDEX.CSI200;D;20150429;0;5859.3820000;6014.7810000;5841.8380000;6001.5590000;11956237201
INDEX.CSI200;D;20150430;0;6034.3950000;6084.1070000;5991.0960000;5991.0960000;13278101402
INDEX.CSI200;D;20150504;0;6009.4590000;6056.2040000;5934.9230000;6043.5570000;12399240002
INDEX.CSI200;D;20150505;0;6039.1640000;6039.1640000;5771.4650000;5800.1240000;14250085002
INDEX.CSI200;D;20150506;0;5834.0730000;5912.0320000;5678.7130000;5727.4500000;11608058302
INDEX.CSI200;D;20150507;0;5692.4570000;5733.2620000;5615.3130000;5620.1590000;9444889402
INDEX.CSI200;D;20150508;0;5681.0200000;5805.1470000;5651.4240000;5804.9800000;10366902402
INDEX.CSI200;D;20150511;0;5866.0820000;6037.7640000;5814.0990000;6037.2740000;12909650102
INDEX.CSI200;D;20150512;0;6055.2690000;6170.3560000;6022.4610000;6169.3720000;13788948202
INDEX.CSI200;D;20150513;0;6155.4070000;6245.6950000;6101.5940000;6177.3740000;13706278401
INDEX.CSI200;D;20150514;0;6190.9560000;6229.9990000;6123.1200000;6167.7300000;13045900502
INDEX.CSI200;D;20150515;0;6155.5960000;6155.5960000;6021.5100000;6082.1950000;12170060801
INDEX.CSI200;D;20150518;0;6049.5440000;6170.0940000;6034.8640000;6122.0920000;10553199902
INDEX.CSI200;D;20150519;0;6129.2950000;6319.0210000;6129.2950000;6305.2590000;12151066002
INDEX.CSI200;D;20150520;0;6336.0560000;6491.3320000;6336.0560000;6368.3980000;14138811002
INDEX.CSI200;D;20150521;0;6387.1640000;6529.1500000;6377.0200000;6529.0830000;12233359101
INDEX.CSI200;D;20150522;0;6611.0620000;6645.6380000;6495.1280000;6616.7820000;16653615302
INDEX.CSI200;D;20150525;0;6573.2770000;6799.1470000;6564.0100000;6790.9350000;17068936802
INDEX.CSI200;D;20150526;0;6837.7540000;7002.7740000;6769.4490000;7001.7410000;18135694002
INDEX.CSI200;D;20150527;0;7039.2390000;7094.5170000;6896.8400000;7054.5210000;18126057801
INDEX.CSI200;D;20150528;0;7043.2110000;7120.9240000;6541.4680000;6543.7120000;20166323201
INDEX.CSI200;D;20150529;0;6552.2850000;6721.8150000;6278.9130000;6596.5870000;14180763302
INDEX.CSI200;D;20150601;0;6646.3220000;6964.5550000;6636.8830000;6964.1440000;13700452802
INDEX.CSI200;D;20150602;0;7006.7310000;7200.2730000;6975.8730000;7199.7480000;15150878202
INDEX.CSI200;D;20150603;0;7246.8670000;7271.6840000;7035.5590000;7190.1030000;15336786102
INDEX.CSI200;D;20150604;0;7212.1650000;7221.0850000;6722.1530000;7206.0570000;16216965502
INDEX.CSI200;D;20150605;0;7300.0840000;7367.6040000;7105.3010000;7272.2780000;19875720401
INDEX.CSI200;D;20150608;0;7283.1640000;7305.6460000;7114.1480000;7283.3820000;19176035901
INDEX.CSI200;D;20150609;0;7290.3500000;7366.7170000;7188.4020000;7290.0390000;16886299002
INDEX.CSI200;D;20150610;0;7235.0170000;7470.4680000;7169.8450000;7382.7940000;16122459802
INDEX.CSI200;D;20150611;0;7379.7650000;7463.5430000;7339.6420000;7451.1780000;14727014902
INDEX.CSI200;D;20150612;0;7491.3000000;7565.1640000;7442.6750000;7524.8320000;16357370202
INDEX.CSI200;D;20150615;0;7557.3780000;7570.0830000;7358.3410000;7378.1080000;19452000802
INDEX.CSI200;D;20150616;0;7283.3330000;7300.4920000;7053.8480000;7125.3450000;16416461102
INDEX.CSI200;D;20150617;0;7110.6510000;7283.3440000;6883.2420000;7253.7260000;14628702102
INDEX.CSI200;D;20150618;0;7227.5950000;7294.6770000;6977.8300000;6984.6940000;14123583402
INDEX.CSI200;D;20150619;0;6837.5220000;6930.3520000;6519.3780000;6521.8020000;13255392202
INDEX.CSI200;D;20150623;0;6520.9600000;6681.1530000;6159.2000000;6680.6620000;13962890302
INDEX.CSI200;D;20150624;0;6733.9160000;6843.7750000;6621.2520000;6822.9920000;17163886801
INDEX.CSI200;D;20150625;0;6840.0110000;6850.8420000;6460.7960000;6533.1720000;17508841101
INDEX.CSI200;D;20150626;0;6313.1480000;6354.4500000;5927.9370000;5949.2720000;16341360302
INDEX.CSI200;D;20150629;0;6092.1680000;6098.5490000;5449.2670000;5623.6130000;19802005101
INDEX.CSI200;D;20150630;0;5533.0130000;5987.6300000;5249.2380000;5982.0630000;19476924702
INDEX.CSI200;D;20150701;0;5902.9560000;6124.8890000;5648.6370000;5669.2600000;16863439902
INDEX.CSI200;D;20150702;0;5701.5330000;5731.8100000;5269.2310000;5348.8330000;15805323601
INDEX.CSI200;D;20150703;0;5197.0430000;5482.1100000;4918.3510000;5064.8040000;15816808501
INDEX.CSI200;D;20150706;0;5490.8380000;5490.8380000;4782.8170000;5014.3410000;19147040101
INDEX.CSI200;D;20150707;0;4823.2210000;4896.2770000;4623.1400000;4689.0950000;19493877802
INDEX.CSI200;D;20150708;0;4410.8400000;4462.9660000;4406.1840000;4428.2710000;12052919301
INDEX.CSI200;D;20150709;0;4369.5860000;4679.1340000;4316.3920000;4678.6760000;14490121101
INDEX.CSI200;D;20150710;0;4776.8850000;4967.1820000;4767.7820000;4963.7590000;11588156701
INDEX.CSI200;D;20150713;0;5136.9530000;5303.4710000;5077.3490000;5291.2790000;16736769002
INDEX.CSI200;D;20150714;0;5323.1380000;5498.3720000;5239.2520000;5285.6210000;17297687601
INDEX.CSI200;D;20150715;0;5264.8210000;5281.6870000;4932.6680000;4942.8140000;15802526502
INDEX.CSI200;D;20150716;0;4890.0700000;5163.9100000;4721.9960000;5049.2600000;13557645801
INDEX.CSI200;D;20150717;0;5085.3980000;5377.8720000;5073.7500000;5329.3580000;13503785402
INDEX.CSI200;D;20150720;0;5360.6910000;5501.9950000;5283.3560000;5395.2750000;14883451202
INDEX.CSI200;D;20150721;0;5316.3710000;5492.1550000;5274.0270000;5450.7640000;13525451802
INDEX.CSI200;D;20150722;0;5434.3900000;5529.9920000;5356.3520000;5493.4420000;14710462102
INDEX.CSI200;D;20150723;0;5498.7320000;5661.1120000;5475.0090000;5641.4430000;16186632002
INDEX.CSI200;D;20150724;0;5646.5450000;5731.0890000;5483.7090000;5531.1580000;17369937302
INDEX.CSI200;D;20150727;0;5407.2110000;5558.2750000;5086.2750000;5087.1230000;14909109201
INDEX.CSI200;D;20150728;0;4876.1840000;5178.8700000;4744.8010000;5046.7600000;15930027902
INDEX.CSI200;D;20150729;0;5111.4190000;5285.1450000;4987.3620000;5283.1390000;12557211301
INDEX.CSI200;D;20150730;0;5258.6660000;5365.6300000;5089.0070000;5108.6380000;12664910302
INDEX.CSI200;D;20150731;0;5038.8700000;5185.8070000;5022.4270000;5103.1790000;10006769702
INDEX.CSI200;D;20150803;0;5021.0670000;5097.2430000;4920.6950000;5058.2180000;10746582601
INDEX.CSI200;D;20150804;0;5062.8580000;5290.0350000;5028.4540000;5289.5550000;10960335802
INDEX.CSI200;D;20150805;0;5272.7430000;5330.4360000;5146.7930000;5173.4620000;10023575402
INDEX.CSI200;D;20150806;0;5071.5160000;5204.7690000;5053.7030000;5122.2910000;7311279902
INDEX.CSI200;D;20150807;0;5172.5400000;5281.2640000;5172.0930000;5262.7310000;9314158602
INDEX.CSI200;D;20150810;0;5323.1800000;5550.8350000;5303.3420000;5518.6080000;13660163002
INDEX.CSI200;D;20150811;0;5522.6160000;5584.2660000;5472.6960000;5512.2170000;15062711902
INDEX.CSI200;D;20150812;0;5454.4230000;5546.3420000;5441.4330000;5443.1550000;12630277402
INDEX.CSI200;D;20150813;0;5416.7390000;5567.2130000;5383.3600000;5567.0320000;12006139702
INDEX.CSI200;D;20150814;0;5605.5080000;5635.8880000;5537.2560000;5559.6870000;12429031702
INDEX.CSI200;D;20150817;0;5551.4030000;5637.3430000;5500.5360000;5637.0190000;12419958902
INDEX.CSI200;D;20150818;0;5653.5660000;5672.1720000;5228.5160000;5242.0280000;15048985401
INDEX.CSI200;D;20150819;0;5093.8830000;5394.4330000;4972.7200000;5362.2860000;12218950902
INDEX.CSI200;D;20150820;0;5308.0060000;5380.7090000;5174.9140000;5174.9140000;9998478702
INDEX.CSI200;D;20150821;0;5087.9690000;5158.2120000;4872.4320000;4886.0330000;9577330701
INDEX.CSI200;D;20150824;0;4668.3890000;4696.0630000;4472.0150000;4473.3350000;8598962301
INDEX.CSI200;D;20150825;0;4139.1940000;4282.7330000;4113.0770000;4126.7070000;10474167502
INDEX.CSI200;D;20150826;0;4133.6850000;4289.7250000;3940.1120000;3997.0490000;12338984901
INDEX.CSI200;D;20150827;0;4077.5690000;4189.7070000;3942.2730000;4188.1550000;10399764001
INDEX.CSI200;D;20150828;0;4247.4260000;4434.1660000;4216.0460000;4422.8820000;13062635902
INDEX.CSI200;D;20150831;0;4382.3930000;4394.4460000;4235.1350000;4394.1630000;11676135702
INDEX.CSI200;D;20150901;0;4307.8140000;4335.2060000;4126.1960000;4319.2230000;13038564001
INDEX.CSI200;D;20150902;0;4111.5760000;4358.5670000;4104.5810000;4312.8920000;8908382200
INDEX.CSI200;D;20150907;0;4296.8230000;4432.8970000;4189.2020000;4205.8830000;7996051602
INDEX.CSI200;D;20150908;0;4163.1760000;4348.7740000;4085.5650000;4341.9120000;6510085802
INDEX.CSI200;D;20150909;0;4363.8240000;4504.5320000;4343.7210000;4461.2440000;10218303801
INDEX.CSI200;D;20150910;0;4382.3090000;4448.9470000;4350.1230000;4358.7210000;5467122102
INDEX.CSI200;D;20150911;0;4353.1360000;4409.4130000;4303.5220000;4363.0880000;5351230401
INDEX.CSI200;D;20150914;0;4395.4200000;4405.1220000;4047.8630000;4124.4650000;8533935801
INDEX.CSI200;D;20150915;0;4018.4930000;4089.9480000;3876.5290000;3887.8000000;6221782302
INDEX.CSI200;D;20150916;0;3902.6190000;4189.8210000;3887.9990000;4162.8160000;7226159502
INDEX.CSI200;D;20150917;0;4140.4000000;4251.9980000;4065.4880000;4065.4880000;8131809102
INDEX.CSI200;D;20150918;0;4097.9950000;4129.7290000;4049.3840000;4099.6650000;5164100001
INDEX.CSI200;D;20150921;0;4056.5170000;4237.9520000;4043.7080000;4235.3530000;6554704502
INDEX.CSI200;D;20150922;0;4244.8720000;4322.9180000;4221.7300000;4277.2630000;7757411302
INDEX.CSI200;D;20150923;0;4205.9210000;4263.3330000;4174.3160000;4198.8850000;6713965201
INDEX.CSI200;D;20150924;0;4218.2110000;4264.3050000;4196.6550000;4241.4590000;5363470501
INDEX.CSI200;D;20150925;0;4222.3240000;4250.7990000;4090.3550000;4115.9590000;6065536901
INDEX.CSI200;D;20150928;0;4127.8120000;4174.4900000;4065.6670000;4173.1520000;3867079201
INDEX.CSI200;D;20150929;0;4110.7110000;4139.3260000;4061.9570000;4090.5730000;4412936401
INDEX.CSI200;D;20150930;0;4111.6560000;4136.6740000;4078.0530000;4106.2220000;3507739402
